n_task	metric	cos_err	iteration	roi	n_parcel
14	log_det_mc	[0.7799857258796692, 0.8384404182434082, 0.8196513652801514, 0.6248481869697571, 0.8225209712982178, 0.7467794418334961, 0.6957547068595886, 0.7027514576911926, 0.8822471499443054, 0.7459810972213745, 0.6168453693389893, 0.7726784348487854, 0.7012269496917725, 0.8370000720024109, 0.9348317980766296, 0.6564433574676514, 0.8092708587646484, 0.7706691026687622, 0.8296359777450562, 0.7187376618385315, 0.7519266605377197, 0.7731349468231201, 0.8606507182121277, 0.8218788504600525]	21	all	24
14	inverse_trace_mc	[0.7729372978210449, 0.7930117845535278, 0.8766461610794067, 0.6493306756019592, 0.8135706782341003, 0.7601612210273743, 0.6690357327461243, 0.7004073262214661, 0.8878324031829834, 0.8241594433784485, 0.6873674392700195, 0.7856113910675049, 0.6268630027770996, 0.8230524659156799, 0.9109064340591431, 0.6366450786590576, 0.8136259317398071, 0.718890368938446, 0.7917016744613647, 0.786712646484375, 0.7117981910705566, 0.8335636854171753, 0.9594425559043884, 0.7846174240112305]	21	all	24
14	random	[0.8416671752929688, 0.8099428415298462, 0.8350996375083923, 0.7222849726676941, 0.8411174416542053, 0.8034497499465942, 0.6822726726531982, 0.7355432510375977, 0.9053080081939697, 0.7879297137260437, 0.6682167053222656, 0.8038870096206665, 0.7475260496139526, 0.9243978261947632, 0.865628182888031, 0.7316020727157593, 0.8414077758789062, 0.7818294763565063, 0.8473954796791077, 0.7851895093917847, 0.8174529075622559, 0.8043994903564453, 0.8555408716201782, 0.8069378137588501]	22	all	24
14	variance	[0.8006441593170166, 0.7473117113113403, 0.799308180809021, 0.6341111660003662, 0.7986605167388916, 0.7100423574447632, 0.6318027973175049, 0.7154266834259033, 0.8518258333206177, 0.7989688515663147, 0.5892035365104675, 0.7282829284667969, 0.6395399570465088, 0.7746729254722595, 0.8267775177955627, 0.6384310722351074, 0.7797365188598633, 0.684215784072876, 0.780032753944397, 0.6763731241226196, 0.6856403946876526, 0.8117853999137878, 0.8144790530204773, 0.7874014973640442]	22	all	24
14	variance_mc	[0.8029924035072327, 0.8076311349868774, 0.818431556224823, 0.6172373294830322, 0.7897743582725525, 0.7497227191925049, 0.6280699372291565, 0.6902156472206116, 0.8866695165634155, 0.7602797746658325, 0.5819671154022217, 0.804702877998352, 0.6646884083747864, 0.7960631251335144, 0.8718677163124084, 0.5924085378646851, 0.7793225646018982, 0.6891062259674072, 0.71961510181427, 0.6912313103675842, 0.7491753101348877, 0.7957152724266052, 0.9206444025039673, 0.7688226103782654]	22	all	24
14	log_det_mc	[0.7883197069168091, 0.7319124341011047, 0.8590530157089233, 0.6360706686973572, 0.8340698480606079, 0.7276296019554138, 0.5909485816955566, 0.6901522278785706, 0.8751130700111389, 0.7862618565559387, 0.6071714162826538, 0.7709831595420837, 0.6525448560714722, 0.8227593898773193, 0.8551280498504639, 0.6196842789649963, 0.852401614189148, 0.7253376245498657, 0.7038460969924927, 0.6857815384864807, 0.7576661705970764, 0.7262749075889587, 0.8692123889923096, 0.7491652965545654]	22	all	24
14	inverse_trace_mc	[0.790772557258606, 0.790360689163208, 0.8179503679275513, 0.6512570381164551, 0.8163836598396301, 0.7278767228126526, 0.6220270395278931, 0.7078028917312622, 0.879996657371521, 0.7893590927124023, 0.5689550042152405, 0.7429834604263306, 0.6625557541847229, 0.8918933272361755, 0.8529793620109558, 0.6024461984634399, 0.771210789680481, 0.6917390823364258, 0.7386082410812378, 0.7060571312904358, 0.8147484064102173, 0.879000723361969, 0.9199497103691101, 0.7745694518089294]	22	all	24
14	random	[0.8374927043914795, 0.7698841094970703, 0.8144795298576355, 0.6801794171333313, 0.8328089118003845, 0.7585641145706177, 0.680738091468811, 0.7332139015197754, 0.8924790024757385, 0.7881053686141968, 0.6344089508056641, 0.722653865814209, 0.6820561289787292, 0.8208233714103699, 0.9240196347236633, 0.6169150471687317, 0.8334996700286865, 0.7283850908279419, 0.768828272819519, 0.7728766798973083, 0.7948858141899109, 0.8255814909934998, 0.84620600938797, 0.7617445588111877]	23	all	24
14	variance	[0.7997136116027832, 0.755612850189209, 0.8456823229789734, 0.6907963752746582, 0.8556209206581116, 0.7186018824577332, 0.6175146698951721, 0.7250071167945862, 0.8552038669586182, 0.7904208898544312, 0.6437421441078186, 0.776455819606781, 0.708503246307373, 0.86147141456604, 0.9042881727218628, 0.647794783115387, 0.8908920288085938, 0.7008426189422607, 0.7266316413879395, 0.6662800908088684, 0.767905056476593, 0.7702853679656982, 0.8411702513694763, 0.8299940228462219]	23	all	24
14	variance_mc	[0.8110549449920654, 0.7499423623085022, 0.8034092783927917, 0.6811301112174988, 0.8203270435333252, 0.7504088878631592, 0.6827743053436279, 0.708868682384491, 0.87727952003479, 0.7973129153251648, 0.5960730314254761, 0.8142189979553223, 0.6749396920204163, 0.8135667443275452, 0.8815258741378784, 0.6596506834030151, 0.8347142338752747, 0.7441553473472595, 0.7619172930717468, 0.7027788758277893, 0.7894343137741089, 0.7598907351493835, 0.8932496905326843, 0.8062372207641602]	23	all	24
14	log_det_mc	[0.7943360209465027, 0.7494760751724243, 0.814873456954956, 0.6705728769302368, 0.8059129118919373, 0.7258455157279968, 0.6337770223617554, 0.724311113357544, 0.876914918422699, 0.7574115991592407, 0.5926390290260315, 0.7249810099601746, 0.6286648511886597, 0.8648250699043274, 0.891542375087738, 0.627169668674469, 0.7928855419158936, 0.74916011095047, 0.8025670647621155, 0.6905329823493958, 0.8384435772895813, 0.7771151065826416, 0.823279857635498, 0.7723103165626526]	23	all	24
14	inverse_trace_mc	[0.8210445642471313, 0.791121244430542, 0.8425196409225464, 0.642109751701355, 0.7995295524597168, 0.7666282057762146, 0.6104570627212524, 0.7294902801513672, 0.8584716320037842, 0.8076517581939697, 0.6025769114494324, 0.7640522718429565, 0.6859965324401855, 0.848085880279541, 0.8565325736999512, 0.6042708158493042, 0.8096316456794739, 0.6882297396659851, 0.7637261748313904, 0.669171929359436, 0.8103342652320862, 0.8004001379013062, 0.897778332233429, 0.7743808627128601]	23	all	24
14	random	[0.8246153593063354, 0.7618870735168457, 0.8431207537651062, 0.6468991041183472, 0.8244400024414062, 0.738530158996582, 0.6112365126609802, 0.6922581791877747, 0.8564814925193787, 0.7990642786026001, 0.6170853972434998, 0.789509654045105, 0.6542834043502808, 0.7868990302085876, 0.8675702810287476, 0.6323127150535583, 0.8433352708816528, 0.7083544135093689, 0.7613504528999329, 0.7164037227630615, 0.7904163002967834, 0.7939153909683228, 0.9148175120353699, 0.7303544878959656]	24	all	24
14	variance	[0.8080451488494873, 0.7688552141189575, 0.8107285499572754, 0.6743672490119934, 0.8426918983459473, 0.7390536665916443, 0.6448795199394226, 0.7424567937850952, 0.8645071387290955, 0.7572520971298218, 0.6478661298751831, 0.7848060727119446, 0.671095073223114, 0.7767524719238281, 0.8743844628334045, 0.7644668817520142, 0.8067008256912231, 0.7739195823669434, 0.7719892263412476, 0.7656482458114624, 0.8211510181427002, 0.7805899977684021, 0.7929683923721313, 0.7725967168807983]	24	all	24
14	variance_mc	[0.7789620757102966, 0.7896785736083984, 0.8146547675132751, 0.6647201180458069, 0.8159999847412109, 0.7194738984107971, 0.639460563659668, 0.719948410987854, 0.8924185633659363, 0.796764612197876, 0.60749751329422, 0.754046618938446, 0.677602231502533, 0.8195772767066956, 0.882171630859375, 0.6223901510238647, 0.762873113155365, 0.6861410737037659, 0.7539451718330383, 0.7202985882759094, 0.8181787729263306, 0.7474244236946106, 0.8748401999473572, 0.7442796230316162]	24	all	24
14	log_det_mc	[0.7811411619186401, 0.7818390130996704, 0.7943535447120667, 0.6669796109199524, 0.8403249979019165, 0.7111901640892029, 0.6999637484550476, 0.7228906154632568, 0.864477813243866, 0.8068441152572632, 0.6145564317703247, 0.7509005069732666, 0.6640567779541016, 0.8923810124397278, 0.8738057613372803, 0.6093197464942932, 0.7912688255310059, 0.7264198660850525, 0.7666093111038208, 0.709936797618866, 0.8152133822441101, 0.7943775057792664, 0.8075395822525024, 0.7860218286514282]	24	all	24
14	inverse_trace_mc	[0.8000800013542175, 0.719549298286438, 0.8860223889350891, 0.6407321691513062, 0.8029482364654541, 0.7266296744346619, 0.6528206467628479, 0.7089865207672119, 0.8685201406478882, 0.7635229825973511, 0.6127396821975708, 0.76164311170578, 0.6872735023498535, 0.8068888187408447, 0.8971520662307739, 0.6099638342857361, 0.8334090113639832, 0.6854785084724426, 0.7729995250701904, 0.6780319213867188, 0.7378308773040771, 0.8083536624908447, 0.8934124112129211, 0.7661747336387634]	24	all	24
14	random	[0.8036287426948547, 0.8078325986862183, 0.8533893823623657, 0.7152522802352905, 0.8077496886253357, 0.7631286978721619, 0.6644383072853088, 0.7349816560745239, 0.8679856061935425, 0.8115788102149963, 0.6925474405288696, 0.784554123878479, 0.6637895107269287, 0.843621551990509, 0.876815676689148, 0.7346877455711365, 0.8580009937286377, 0.7667052745819092, 0.7514926195144653, 0.7414577603340149, 0.883155345916748, 0.8139236569404602, 0.8820772171020508, 0.8225314021110535]	25	all	24
14	variance	[0.7953373789787292, 0.7543687224388123, 0.8123464584350586, 0.6370069980621338, 0.7713207006454468, 0.7474585175514221, 0.6276714205741882, 0.7244969606399536, 0.8623564839363098, 0.7463461756706238, 0.5846366882324219, 0.8120890259742737, 0.6311953067779541, 0.8525906801223755, 0.9218740463256836, 0.6543046832084656, 0.7474596500396729, 0.811731219291687, 0.7813428640365601, 0.7115625739097595, 0.8713197708129883, 0.7967553734779358, 0.8807684183120728, 0.7613491415977478]	25	all	24
14	variance_mc	[0.7998138070106506, 0.731468141078949, 0.8202570080757141, 0.6716554164886475, 0.7737900018692017, 0.6931896805763245, 0.617377519607544, 0.7167500257492065, 0.8730812668800354, 0.7310550808906555, 0.5916928648948669, 0.7533807754516602, 0.6463804841041565, 0.77290940284729, 0.8683136105537415, 0.5972516536712646, 0.7829511165618896, 0.6745494604110718, 0.7506998777389526, 0.7176234126091003, 0.724477231502533, 0.7317655682563782, 0.8852300047874451, 0.7340948581695557]	25	all	24
14	log_det_mc	[0.8153105974197388, 0.805461049079895, 0.8544103503227234, 0.6328156590461731, 0.8163988590240479, 0.7705968022346497, 0.6619606614112854, 0.6913374066352844, 0.8722980618476868, 0.7604290843009949, 0.6144917607307434, 0.7736181616783142, 0.7120811939239502, 0.8845646381378174, 0.9037601947784424, 0.5859805345535278, 0.7487688660621643, 0.6632734537124634, 0.7573539614677429, 0.732383131980896, 0.7055538296699524, 0.7640806436538696, 0.8664223551750183, 0.7656217813491821]	25	all	24
14	inverse_trace_mc	[0.8016434907913208, 0.7173608541488647, 0.8160429000854492, 0.639309287071228, 0.7993153929710388, 0.7347966432571411, 0.63543701171875, 0.679956316947937, 0.8534762263298035, 0.7977343201637268, 0.6739838123321533, 0.7611263394355774, 0.6838701367378235, 0.9088595509529114, 0.9018011689186096, 0.644504964351654, 0.8496342897415161, 0.7347038984298706, 0.7981454730033875, 0.7539048790931702, 0.7411633133888245, 0.864635169506073, 0.9150208830833435, 0.8078305721282959]	25	all	24
14	random	[0.7911785840988159, 0.7394796013832092, 0.8110750317573547, 0.632883608341217, 0.8392207026481628, 0.7727478742599487, 0.6352977156639099, 0.7446076273918152, 0.8472772240638733, 0.7992706298828125, 0.6060159802436829, 0.7513030171394348, 0.6990155577659607, 0.805765688419342, 0.8552615642547607, 0.6383903622627258, 0.8623443245887756, 0.7221893072128296, 0.770969808101654, 0.7060518860816956, 0.7594064474105835, 0.786601722240448, 0.7941541075706482, 0.8375867009162903]	26	all	24
14	variance	[0.8070815205574036, 0.7633897066116333, 0.8565089702606201, 0.6678693890571594, 0.8572164177894592, 0.7773053646087646, 0.7025894522666931, 0.7238328456878662, 0.8713740706443787, 0.788689911365509, 0.6562708616256714, 0.7421321868896484, 0.6905673742294312, 0.7834525108337402, 0.9113783836364746, 0.601266086101532, 0.8282954096794128, 0.7488852739334106, 0.7057792544364929, 0.7476907968521118, 0.732757568359375, 0.8429531455039978, 0.8330370187759399, 0.7472594380378723]	26	all	24
14	variance_mc	[0.817064642906189, 0.7585954666137695, 0.8530114889144897, 0.6693106293678284, 0.7967126369476318, 0.7131838798522949, 0.6048475503921509, 0.7269237637519836, 0.8955560922622681, 0.7828102111816406, 0.6285991668701172, 0.7635871171951294, 0.6724340319633484, 0.7861989736557007, 0.8843192458152771, 0.6426693201065063, 0.8237471580505371, 0.74282306432724, 0.7748410105705261, 0.721099853515625, 0.7407512664794922, 0.804552435874939, 0.8362300992012024, 0.7661754488945007]	26	all	24
14	log_det_mc	[0.8239217400550842, 0.7400091886520386, 0.7946014404296875, 0.6482660174369812, 0.788320004940033, 0.7774268388748169, 0.6590772867202759, 0.6821492314338684, 0.9264550805091858, 0.8064497709274292, 0.6086112260818481, 0.7459328770637512, 0.7364792227745056, 0.7925220727920532, 0.859398365020752, 0.6212589144706726, 0.7837721705436707, 0.6948910355567932, 0.7062819004058838, 0.6868342161178589, 0.8104863166809082, 0.7382168769836426, 0.8569074273109436, 0.7652784585952759]	26	all	24
14	inverse_trace_mc	[0.8266229033470154, 0.716389536857605, 0.8049209117889404, 0.6662477254867554, 0.806423544883728, 0.7688243985176086, 0.6776866912841797, 0.6945545673370361, 0.9321268796920776, 0.8027489185333252, 0.6605789065361023, 0.7486509084701538, 0.6850317716598511, 0.8801311254501343, 0.9185446500778198, 0.580767035484314, 0.827872097492218, 0.7317805886268616, 0.7744376063346863, 0.6982243657112122, 0.8362281322479248, 0.7380322813987732, 0.8663925528526306, 0.8405742645263672]	26	all	24
14	random	[0.8189149498939514, 0.7162177562713623, 0.829383373260498, 0.6561558842658997, 0.8134828805923462, 0.7638640403747559, 0.6517831087112427, 0.7148566842079163, 0.8924953937530518, 0.7903854250907898, 0.638633131980896, 0.8078390955924988, 0.7334057092666626, 0.856270432472229, 0.9051051139831543, 0.6521328091621399, 0.7776022553443909, 0.7484833002090454, 0.7982981204986572, 0.7156569361686707, 0.7488790154457092, 0.7832250595092773, 0.8586862683296204, 0.7987404465675354]	27	all	24
14	variance	[0.8306609392166138, 0.7700052857398987, 0.8052432537078857, 0.7349376082420349, 0.8285163640975952, 0.7458822727203369, 0.7438635230064392, 0.7594917416572571, 0.8987106084823608, 0.8163630962371826, 0.6738390326499939, 0.7649663090705872, 0.7147026062011719, 0.7922528386116028, 0.8896458745002747, 0.668806254863739, 0.7411115765571594, 0.7447725534439087, 0.7767348885536194, 0.7440630197525024, 0.7624778151512146, 0.828473687171936, 0.8475610017776489, 0.8240407705307007]	27	all	24
14	variance_mc	[0.8299800753593445, 0.7712195515632629, 0.8018021583557129, 0.647432804107666, 0.8076536655426025, 0.7221802473068237, 0.6404951810836792, 0.7166191935539246, 0.8874109387397766, 0.7915030121803284, 0.6138661503791809, 0.759286642074585, 0.6119412183761597, 0.820422887802124, 0.8600798845291138, 0.6161835789680481, 0.8450072407722473, 0.7387070655822754, 0.7468327283859253, 0.747245728969574, 0.7460481524467468, 0.7464753985404968, 0.7642550468444824, 0.759567379951477]	27	all	24
14	log_det_mc	[0.7889536619186401, 0.7532422542572021, 0.8495948314666748, 0.6830103397369385, 0.8158726096153259, 0.718976616859436, 0.6337124705314636, 0.7224620580673218, 0.8942199349403381, 0.7903634905815125, 0.5928714871406555, 0.7849029898643494, 0.7196029424667358, 0.8938338756561279, 0.8947242498397827, 0.6412734389305115, 0.7813428044319153, 0.7563794255256653, 0.8130186796188354, 0.697515606880188, 0.7530746459960938, 0.7963804602622986, 0.8931705355644226, 0.7599524855613708]	27	all	24
14	inverse_trace_mc	[0.8306309580802917, 0.8080855011940002, 0.8243172764778137, 0.6393689513206482, 0.7853705883026123, 0.7692391276359558, 0.5976961255073547, 0.7047678828239441, 0.853973925113678, 0.777626633644104, 0.5927517414093018, 0.7414467930793762, 0.653668999671936, 0.7873605489730835, 0.875555157661438, 0.6317287087440491, 0.8575016856193542, 0.6938135027885437, 0.7708672285079956, 0.6892262697219849, 0.726327121257782, 0.789657473564148, 0.860614001750946, 0.7869023680686951]	27	all	24
14	random	[0.785503089427948, 0.7493389844894409, 0.8040127158164978, 0.6269970536231995, 0.7784779071807861, 0.7556537985801697, 0.6477675437927246, 0.7425037026405334, 0.8944267630577087, 0.8229661583900452, 0.6102151870727539, 0.7373138666152954, 0.6472639441490173, 0.8240814805030823, 0.8907594680786133, 0.5808120965957642, 0.8076697587966919, 0.8049002885818481, 0.8036457300186157, 0.7447783946990967, 0.7473188042640686, 0.8234143853187561, 0.9328290820121765, 0.7788344025611877]	28	all	24
14	variance	[0.8280040621757507, 0.8012204766273499, 0.8614153265953064, 0.6796327233314514, 0.8250347971916199, 0.7766420245170593, 0.6879406571388245, 0.7068060636520386, 0.9218885898590088, 0.8053652048110962, 0.6741001605987549, 0.7744638919830322, 0.7309565544128418, 0.9073624610900879, 0.92482590675354, 0.736301064491272, 0.8078846335411072, 0.7758604288101196, 0.7754253149032593, 0.7710025906562805, 0.8515720367431641, 0.8140764236450195, 0.8920935392379761, 0.7616028189659119]	28	all	24
14	variance_mc	[0.7962039113044739, 0.7887256741523743, 0.7997800707817078, 0.6646963357925415, 0.8284132480621338, 0.6985406875610352, 0.6213428378105164, 0.7120183110237122, 0.9078572392463684, 0.7931358814239502, 0.6547204256057739, 0.739996612071991, 0.6556042432785034, 0.820341944694519, 0.88856440782547, 0.6312406063079834, 0.7812957763671875, 0.7092125415802002, 0.7388306856155396, 0.7043725848197937, 0.7513741850852966, 0.7866725921630859, 0.8676499128341675, 0.7194356918334961]	28	all	24
